64.75065074,-147.3534615,160.1879604
64.83404529,-147.7044278,145.2286513
64.83667415,-147.7259559,144.4279401
64.87963636,-147.8118753,169.5715519
64.76471404,-147.3758473,158.7261367
64.86921337,-147.6712541,168.8814834
64.89133644,-147.7555457,180.1051562
64.85577445,-147.8644799,152.3795784
64.85577445,-147.8644799,152.3795784
64.86847845,-147.6704118,173.1023622
64.76065453,-147.3501989,159.5323343
64.87524827,-147.8238491,175.7568707
64.86940368,-147.6730307,167.1246126
64.87142667,-147.6773301,158.5493523
64.8992298,-147.7006576,207.5463551
64.87554966,-147.6741604,157.3722123
64.89948331,-147.7083657,205.3478283
64.899454,-147.714397,196.1980188
64.89931888,-147.734986,201.6588265
64.88170073,-147.6719347,164.5051562
64.89433353,-147.7563054,185.1736855
64.88667302,-147.679796,168.7821184
64.88592221,-147.7731107,161.4608077
64.88116184,-147.79619,165.6832106
64.86485266,-147.8221179,159.9956312
64.85719916,-147.8131295,144.3075438
64.85610017,-147.8124973,143.4105156
64.95868825,-147.6162852,242.6849886
64.82746018,-147.7721231,144.22159
64.8274695,-147.7639344,144.4294641
64.8272492,-147.7553337,144.2081788
64.82608085,-147.7451286,143.4592837
64.82438079,-147.7444811,143.6692913
64.82205176,-147.7451205,143.2309881
64.82148814,-147.778989,143.2700025
64.82380982,-147.7782114,143.5772416
64.82722006,-147.7781452,143.8494285
64.82981215,-147.7782296,142.9386843
64.83194422,-147.7782436,143.2547625
64.83453452,-147.7782133,143.4522733
64.83659033,-147.7781591,143.1819152
64.82753412,-147.761624,143.9963424
64.83070125,-147.7620308,143.5193294
64.85900234,-147.6873671,145.4724917
64.85872678,-147.6769706,146.4134112
64.89143769,-147.6865791,186.7592583
64.74780666,-147.3506311,160.4354585
64.89629728,-147.6938923,212.2683261
64.86753773,-147.8240298,160.1422403
64.8857955,-147.6785144,166.4638049
64.8678508,-147.8804206,165.9934976
64.87643866,-147.8807135,225.4594869
64.89922637,-147.7313121,198.6181356
64.88513897,-147.7830319,167.9396495
64.74799252,-147.3704097,159.6554737
64.74797922,-147.3612187,160.0145288
64.86322564,-147.8180348,153.8121412
64.84441424,-148.0067663,190.8051816
64.79292157,-148.1985921,477.4576581
64.74787177,-147.3553924,160.4430785
64.83453453,-147.7782133,143.4507493
64.8809016,-147.8024216,170.2634493
64.82475452,-147.780752,144.081077
64.8995139,-147.7448895,191.4644653
64.89519223,-147.6922046,212.4371857
64.7507823,-147.3508374,159.9916688
64.8506024,-147.6922757,145.3898908
64.85117748,-147.6903968,145.2600457
64.87055174,-147.6699011,170.6983998
64.87227567,-147.6672599,172.8600457
64.87715376,-147.6622408,178.8362713
64.8881237,-147.6231223,244.9618491
64.89068028,-147.6188133,248.4929642
64.89356234,-147.6135181,253.1064262
64.89549225,-147.6102737,255.9636271
64.89823923,-147.6053169,272.9550419
64.9007334,-147.6004713,293.0956566
64.9036717,-147.5949911,315.6762002
64.90695456,-147.5920319,333.5990856
64.91014364,-147.5917183,341.399238
64.913141,-147.5941433,337.0896622
64.91565795,-147.5987375,320.6953518
64.9181472,-147.6042953,299.3986284
64.92037167,-147.6097821,278.389332
64.92285224,-147.6153617,258.018288
64.92547255,-147.6210726,239.18984
64.92794217,-147.6267589,234.7601727
64.93018239,-147.6328677,229.9104902
64.93230705,-147.6391254,226.214478
64.93389491,-147.6416792,225.5125222
64.93723212,-147.6428725,228.0569977
64.93980833,-147.6432675,230.7319279
64.94130413,-147.6434604,231.3656083
64.94290535,-147.6435356,224.8337313
64.94559705,-147.6418243,224.6877318
64.94768075,-147.636301,228.3889256
64.94938982,-147.6296438,230.9721107
64.95128587,-147.6239927,234.0493777
64.95393445,-147.6181939,236.6734061
64.95611072,-147.6145282,239.620828
64.87867036,-147.8147272,171.0949454
64.88424288,-147.7870911,168.4748793
64.8587833,-147.8135666,144.2502413
64.85443513,-147.8128022,143.4836678
64.89012967,-147.7572497,174.7427991
64.96037901,-147.6184876,243.596952
64.88052243,-147.8083216,166.8298705
64.87791014,-147.8239022,188.4502921
64.87784898,-147.8664719,211.4959614
64.92823338,-148.0952639,192.7967488
65.07750071,-147.6897918,183.8310389
65.1020936,-147.7510568,187.5547879
65.09135009,-147.4219918,276.2819406
65.12360258,-147.5017852,206.6990094
65.15535518,-147.3493414,228.4553721
65.21599285,-147.1832945,292.4863602
64.88494774,-147.242463,161.2672593
64.87448501,-147.1844016,194.0272289
64.88029843,-146.8830778,194.4420625
64.90445851,-146.5875418,214.893269
64.93148409,-146.3054044,249.3970028
65.03643681,-146.2146792,303.9541783
64.88268674,-146.7344956,198.3941072
64.70839176,-147.1628118,170.3244094
64.71114142,-148.494256,226.6576581
64.64641756,-147.0896738,177.8743205
64.58562911,-147.0530107,187.0802134
64.50328813,-146.9713504,205.9656591
64.44175611,-146.9061218,226.7841504
64.31771508,-146.7133712,252.3700279
64.29032287,-146.4554648,270.0417577
64.28871417,-146.3497241,284.6535941
64.72144461,-147.2373833,170.3591567
64.81500947,-147.6265061,147.9145542
64.81910468,-147.6665106,146.675235
64.91517566,-147.8446967,196.7475743
64.90369859,-147.951359,192.606858
64.79600318,-147.878218,141.6280417
64.67338101,-147.1155858,174.9683515
64.89343576,-146.6767115,204.5727203
65.15639107,-147.8846184,314.2308357
65.06412709,-146.1342442,333.1559055
64.87851612,-146.9977003,201.7749555
64.61807224,-147.0656622,182.4972314
